855,8,15,17,19,43,44,7,1683614,102532,50000,1765328,5000
856,10,24,40,41,43,44,17,1700842,104537,50000,1700369,5000
857,6,10,16,28,34,38,43,1357114,111971,50000,1833940,5000
858,9,13,32,38,39,43,23,1592059,106176,50000,1789295,5000
859,8,22,35,38,39,41,24,1793598,97729,50000,1678945,5000
860,4,8,18,25,27,32,42,1339533,128867,50000,1882931,5000
861,11,17,19,21,22,25,24,1439749,108644,50000,1819899,5000
862,10,34,38,40,42,43,32,1609395,104765,50000,1755036,5000
863,16,21,28,35,39,43,12,1630224,104949,50000,1753097,5000
864,3,7,10,13,25,36,32,1275645,122913,50000,1957675,5000
865,3,15,22,32,33,45,2,1619499,104626,50000,1749234,5000
866,9,15,29,34,37,39,12,1651408,104919,50000,1770017,5000
867,14,17,19,22,24,40,41,1507186,109516,50000,1820552,5000
868,12,17,28,41,43,44,25,1502698,109133,50000,1789491,5000
869,2,6,20,27,37,39,4,1449912,108562,50000,1814332,5000
870,21,25,30,32,40,42,31,1581279,102000,50000,1705285,5000
871,2,6,12,26,30,34,38,1421374,108666,50000,1792357,5000
872,2,4,30,32,33,43,29,1668591,99681,50000,1715898,5000
873,3,5,12,13,33,39,38,1315476,123684,50000,2001910,5000
874,1,15,19,23,28,42,32,1496149,110655,50000,1830269,5000
875,19,22,30,34,39,44,36,1450341,105071,50000,1726617,5000
876,5,16,21,26,34,42,24,1423054,112619,50000,1856647,5000
877,5,17,18,22,23,43,12,1584317,109806,50000,1867270,5000
878,2,6,11,16,25,31,3,1079769,129139,50000,1994188,5000
879,1,4,10,14,15,35,20,1236069,123497,50000,1952277,5000
880,7,17,19,23,24,45,38,1419717,114994,50000,1939064,5000
881,4,18,20,26,27,32,9,1524722,116952,50000,1939849,5000
882,18,34,39,43,44,45,23,1651966,109226,50000,1839873,5000
883,9,18,32,33,37,44,22,1340150,119613,50000,1924209,5000
884,4,14,23,28,37,45,17,1630338,108076,50000,1817654,5000
885,1,3,24,27,39,45,31,1467737,111832,50000,1869359,5000
886,19,23,28,37,42,45,2,1621691,109766,50000,1768281,5000
887,8,14,17,27,36,45,10,1415561,114719,50000,1885924,5000
888,3,7,12,31,34,38,32,1288414,123025,50000,1990715,5000
889,3,13,29,38,39,42,26,1503413,114198,50000,1907477,5000
890,1,4,14,18,29,37,6,1474424,114859,50000,1915593,5000
891,9,13,28,31,39,41,19,1472147,122132,50000,1998623,5000
892,4,9,17,18,26,42,36,1340858,134155,50000,2155749,5000
893,1,15,17,23,25,41,10,1687720,116062,50000,1899696,5000
894,19,32,37,40,41,43,45,1530204,116749,50000,1971982,5000
895,16,26,31,38,39,41,23,1402240,134059,50000,2185782,5000
896,5,12,25,26,38,45,23,1377453,128068,50000,2066172,5000
897,6,7,12,22,26,36,29,1463650,121076,50000,1996656,5000
898,18,21,28,35,37,42,17,1086138,137051,50000,2005739,5000
899,8,19,20,21,33,39,37,1398567,121900,50000,1993765,5000
900,7,13,16,18,35,38,14,1404550,113132,50000,1872855,5000
901,5,18,20,23,30,34,21,1473987,114451,50000,1890747,5000
902,7,19,23,24,36,39,30,1479141,119126,50000,1945304,5000
903,2,15,16,21,22,28,45,1575963,111981,50000,1902821,5000
904,2,6,8,26,43,45,11,1550751,115626,50000,1938996,5000
905,3,4,16,27,38,40,20,1332138,129133,50000,2111090,5000
906,2,5,14,28,31,32,20,1565602,117171,50000,1988860,5000
907,21,27,29,38,40,44,37,1605465,112189,50000,1903128,5000
908,3,16,21,22,23,44,30,1749102,108610,50000,1858567,5000
909,7,24,29,30,34,35,33,1599863,111558,50000,1910295,5000
910,1,11,17,27,35,39,31,1222943,128516,50000,2074354,5000
911,4,5,12,14,32,42,35,1370115,123236,50000,2064778,5000
912,5,8,18,21,22,38,10,1368212,125332,50000,2030860,5000
913,6,14,16,21,27,37,40,1447108,122530,50000,1996371,5000
914,16,19,24,33,42,44,27,1382983,122904,50000,2006794,5000
915,2,6,11,13,22,37,14,1444434,119025,50000,1966167,5000
916,6,21,22,32,35,36,17,1700186,111426,50000,1857917,5000
917,1,3,23,24,27,43,34,1581711,117542,50000,2000201,5000
918,7,11,12,31,33,38,5,1233580,137216,50000,2183337,5000
919,9,14,17,18,42,44,35,1411896,122864,50000,2052965,5000
920,2,3,26,33,34,43,29,1550385,117181,50000,1984222,5000
921,5,7,12,22,28,41,1,1302123,129993,50000,2101238,5000
922,2,6,13,17,27,43,36,1188423,136052,50000,2097501,5000
923,3,17,18,23,36,41,26,1496945,115877,50000,1937187,5000
924,3,11,34,42,43,44,13,1625863,113214,50000,1920852,5000
925,13,24,32,34,39,42,4,1516986,117863,50000,1944019,5000
926,10,16,18,20,25,31,6,1158907,133167,50000,2085580,5000
927,4,15,22,38,41,43,26,1593396,118446,50000,1979589,5000
928,3,4,10,20,28,44,30,1385761,121873,50000,2011931,5000
929,7,9,12,15,19,23,4,1151947,140880,50000,2244712,5000
930,8,21,25,38,39,44,28,1360432,128480,50000,2124548,5000
931,14,15,23,25,35,43,32,1518803,121943,50000,2041653,5000
932,1,6,15,36,37,38,5,1634309,120969,50000,2067196,5000
933,23,27,29,31,36,45,37,1762407,114043,50000,1962088,5000
934,1,3,30,33,36,39,12,1629440,116726,50000,1985417,5000
935,4,10,20,32,38,44,18,1263992,134376,50000,2118071,5000
936,7,11,13,17,18,29,43,1215606,140160,50000,2252623,5000
937,2,10,13,22,29,40,26,1521683,124141,50000,2092601,5000
938,4,8,10,16,31,36,9,1481277,124971,50000,2096955,5000
939,4,11,28,39,42,45,6,1380110,128408,50000,2127595,5000
940,3,15,20,22,24,41,11,1629353,123292,50000,2087480,5000
941,12,14,25,27,39,40,35,1097037,145544,50000,2282851,5000
942,10,12,18,35,42,43,39,1521101,120907,50000,2045438,5000
943,1,8,13,36,44,45,39,1472283,135763,50000,2238429,5000
944,2,13,16,19,32,33,42,1390464,147665,50000,2440455,5000
945,9,10,15,30,33,37,26,1536293,124224,50000,2120882,5000
946,9,18,19,30,34,40,20,1341371,138433,50000,2224563,5000
947,3,8,17,20,27,35,26,1202881,146908,50000,2351804,5000
948,13,18,30,31,38,41,5,1381184,137929,50000,2252913,5000
949,14,21,35,36,40,44,30,1579652,130363,50000,2192075,5000
950,3,4,15,22,28,40,10,1516249,146270,50000,2422941,5000
951,2,12,30,31,39,43,38,1402692,142335,50000,2346154,5000
952,4,12,22,24,33,41,38,1339438,141776,50000,2304925,5000
953,7,9,22,27,37,42,34,1169616,146120,50000,2331848,5000
954,1,9,26,28,30,41,32,1554884,132057,50000,2214839,5000
955,4,9,23,26,29,33,8,1526921,130744,50000,2196889,5000
956,10,11,20,21,25,41,40,1214806,144650,50000,2325943,5000
957,4,15,24,35,36,40,1,1375249,129545,50000,2131893,5000
958,2,9,10,16,35,37,1,1615506,131097,50000,2168146,5000
959,1,14,15,24,40,41,35,1606882,123802,50000,2072896,5000
960,2,18,24,30,32,45,14,1557762,129546,50000,2180006,5000
961,11,20,29,31,33,42,43,1422256,133764,50000,2197136,5000
962,1,18,28,31,34,43,40,1503996,126528,50000,2119457,5000
963,6,12,19,23,34,42,35,1176665,141987,50000,2219439,5000
964,6,21,36,38,39,43,30,1597781,123780,50000,2061560,5000
965,2,13,25,28,29,36,34,1662024,122129,50000,2043257,5000
966,1,21,25,29,34,37,36,1708691,115370,50000,1980202,5000
967,1,6,13,37,38,40,9,1564923,121200,50000,2042462,5000
968,2,5,12,14,24,39,33,1159633,148150,50000,2329460,5000
969,3,9,10,29,40,45,7,1455157,133079,50000,2211803,5000
970,9,11,16,21,28,36,5,1516850,124923,50000,2061176,5000
971,2,6,17,18,21,26,7,1387665,131409,50000,2171694,5000
972,3,6,17,23,37,39,26,1458997,126989,50000,2122398,5000
973,22,26,31,37,41,42,24,1720717,117757,50000,2003966,5000
974,1,2,11,16,39,44,32,1415629,129473,50000,2149319,5000
975,7,8,9,17,22,24,5,1294419,135604,50000,2212347,5000
976,4,12,14,25,35,37,2,1226747,142375,50000,2270249,5000
977,2,9,10,14,22,44,16,1574959,125781,50000,2097459,5000
978,1,7,15,32,34,42,8,1399736,133915,50000,2217326,5000
979,7,11,16,21,27,33,24,1097911,154980,50000,2403760,5000
980,3,13,16,23,24,35,14,1411027,135751,50000,2237534,5000
981,27,36,37,41,43,45,32,1528991,136630,50000,2289650,5000
982,5,7,13,20,21,44,33,1375472,139208,50000,2291933,5000
983,13,23,26,31,35,43,15,1580444,131780,50000,2196308,5000
984,3,10,23,35,36,37,18,1551814,128129,50000,2149335,5000
985,17,21,23,30,34,44,19,1572229,126523,50000,2123240,5000
986,7,10,16,28,41,42,40,1417398,133889,50000,2231167,5000
987,2,4,15,23,29,38,7,1335755,140004,50000,2283682,5000
988,2,13,20,30,31,41,27,1508725,129322,50000,2139025,5000
989,17,18,21,27,29,33,26,1589408,127891,50000,2158436,5000
990,2,4,25,26,36,37,28,1420652,129113,50000,2169219,5000
991,13,18,25,31,33,44,38,1304218,138068,50000,2226394,5000
992,12,20,26,33,44,45,24,1674636,124311,50000,2105282,5000
993,6,14,16,18,24,42,44,1460907,132583,50000,2220620,5000
994,1,3,8,24,27,35,28,1328279,137937,50000,2216661,5000
995,1,4,13,29,38,39,7,1439964,138372,50000,2269218,5000
996,6,11,15,24,32,39,28,1350305,155856,50000,2546181,5000
